Time_fs,Coherence_Im_0_1,Coherence_Im_0_2,Coherence_Im_0_3,Coherence_Im_0_4,Coherence_Im_0_5,Coherence_Im_0_6,Coherence_Im_1_0,Coherence_Im_1_2,Coherence_Im_1_3,Coherence_Im_1_4,Coherence_Im_1_5,Coherence_Im_1_6,Coherence_Im_2_0,Coherence_Im_2_1,Coherence_Im_2_3,Coherence_Im_2_4,Coherence_Im_2_5,Coherence_Im_2_6,Coherence_Im_3_0,Coherence_Im_3_1,Coherence_Im_3_2,Coherence_Im_3_4,Coherence_Im_3_5,Coherence_Im_3_6,Coherence_Im_4_0,Coherence_Im_4_1,Coherence_Im_4_2,Coherence_Im_4_3,Coherence_Im_4_5,Coherence_Im_4_6,Coherence_Im_5_0,Coherence_Im_5_1,Coherence_Im_5_2,Coherence_Im_5_3,Coherence_Im_5_4,Coherence_Im_5_6,Coherence_Im_6_0,Coherence_Im_6_1,Coherence_Im_6_2,Coherence_Im_6_3,Coherence_Im_6_4,Coherence_Im_6_5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.05050505050505,1.17417260417304e-17,-7.213685892019666e-18,-2.987774105361606e-17,3.3843745271049903e-18,-1.3776310622069498e-17,1.602561222153011e-17,9.730801886869228e-17,2.065934864706619e-17,3.951579927046925e-17,-2.7541786910625536e-17,5.888176083873579e-18,2.3632604882393785e-17,6.321203003479292e-17,2.7374887657183623e-17,-4.623693506542876e-17,4.554049923513243e-17,1.1921279090518025e-18,-3.050765343190388e-17,2.7172302158357205e-17,6.002389095666174e-17,3.115761346900747e-17,7.067224948921024e-18,1.2451272060506113e-17,-5.240112163157334e-17,2.38057601378772e-17,-1.600645664032414e-18,-3.150712576879407e-17,-4.144744001650245e-17,-4.313587094267769e-17,-4.091741747437547e-17,-6.791711413436665e-17,1.1556468000903326e-18,3.8423995689738825e-17,3.2653435884623266e-17,-1.0011470806188099e-16,-1.1604168018565626e-17,4.9396447618828766e-17,-3.901606384321292e-17,-8.10301807849544e-17,-5.031750915342788e-17,-1.862128304004301e-17,-9.673424693888385e-18
10.1010101010101,1.174172604117084e-17,-7.213685892239266e-18,-2.9877741051177683e-17,3.3843745268596623e-18,-1.377631062074825e-17,1.6025612221175156e-17,9.730801885958682e-17,2.0659348645639982e-17,3.951579926600538e-17,-2.7541786907910003e-17,5.888176082360625e-18,2.3632604880374203e-17,6.321203002776921e-17,2.7374887655219498e-17,-4.623693505986263e-17,4.5540499230771987e-17,1.192127908553432e-18,-3.0507653428845086e-17,2.7172302155193657e-17,6.002389095077488e-17,3.1157613466647124e-17,7.067224947914849e-18,1.2451272060336993e-17,-5.240112162661174e-17,2.3805760135704002e-17,-1.6006456647742683e-18,-3.1507125765099835e-17,-4.144744001266466e-17,-4.3135870938606495e-17,-4.091741747009066e-17,-6.79171141274967e-17,1.1556467992592112e-18,3.8423995685464283e-17,3.2653435882157656e-17,-1.0011470805156839e-16,-1.1604168017682415e-17,4.9396447615645256e-17,-3.9016063838299873e-17,-8.103018077682252e-17,-5.031750914866207e-17,-1.8621283038137883e-17,-9.673424692990085e-18
15.15151515151515,1.1741726040611283e-17,-7.213685892458863e-18,-2.9877741048739314e-17,3.3843745266143335e-18,-1.3776310619427004e-17,1.602561222082021e-17,9.730801885048138e-17,2.0659348644213777e-17,3.9515799261541505e-17,-2.7541786905194466e-17,5.888176080847672e-18,2.363260487835462e-17,6.321203002074551e-17,2.737488765325537e-17,-4.62369350542965e-17,4.554049922641155e-17,1.1921279080550614e-18,-3.0507653425786284e-17,2.7172302152030112e-17,6.002389094488804e-17,3.1157613464286785e-17,7.067224946908674e-18,1.2451272060167875e-17,-5.240112162165016e-17,2.3805760133530807e-17,-1.6006456655161232e-18,-3.1507125761405605e-17,-4.1447440008826866e-17,-4.313587093453529e-17,-4.091741746580586e-17,-6.791711412062675e-17,1.1556467984280902e-18,3.8423995681189754e-17,3.265343587969204e-17,-1.0011470804125585e-16,-1.1604168016799205e-17,4.9396447612461746e-17,-3.901606383338683e-17,-8.103018076869062e-17,-5.0317509143896254e-17,-1.8621283036232756e-17,-9.673424692091785e-18
20.2020202020202,1.1741726040051728e-17,-7.213685892678464e-18,-2.9877741046300927e-17,3.3843745263690054e-18,-1.3776310618105754e-17,1.6025612220465258e-17,9.730801884137591e-17,2.0659348642787572e-17,3.9515799257077637e-17,-2.7541786902478933e-17,5.888176079334717e-18,2.3632604876335034e-17,6.32120300137218e-17,2.7374887651291242e-17,-4.6236935048730376e-17,4.554049922205112e-17,1.1921279075566906e-18,-3.050765342272749e-17,2.7172302148866574e-17,6.002389093900119e-17,3.1157613461926445e-17,7.067224945902497e-18,1.2451272059998757e-17,-5.2401121616688557e-17,2.380576013135761e-17,-1.6006456662579776e-18,-3.150712575771138e-17,-4.144744000498907e-17,-4.313587093046409e-17,-4.091741746152106e-17,-6.791711411375681e-17,1.1556467975969692e-18,3.842399567691522e-17,3.265343587722643e-17,-1.0011470803094328e-16,-1.1604168015915992e-17,4.939644760927825e-17,-3.901606382847379e-17,-8.10301807605587e-17,-5.0317509139130443e-17,-1.8621283034327623e-17,-9.673424691193485e-18
25.252525252525253,-1.1572183301393927e-18,2.382539762697649e-17,5.244864354754448e-18,2.691775455897505e-17,-2.7329695870880528e-17,-6.743206020985236e-17,6.523093022964755e-17,2.1205748228712882e-17,1.0310277969483654e-16,-8.186260236889922e-17,4.075644981397408e-17,-1.0232628689505785e-17,8.518488018245016e-17,1.5343998492229855e-17,-8.825235249957787e-18,3.8252492128236504e-17,2.779877274879512e-17,-2.6866270762709528e-17,3.7655418365230693e-17,4.0325104720629126e-17,2.6506779102950028e-17,4.271357874457127e-17,-7.797324746641669e-18,-8.29341173062779e-18,-1.7974236105916267e-17,5.626153718003217e-17,-3.405900920637614e-17,-1.5425269033517334e-17,2.7551721220212702e-17,-3.415721014834619e-17,-2.608323279210643e-17,3.8362464791088705e-17,6.480482188672172e-17,8.75817887017484e-17,-6.224212060803612e-17,2.89876872959126e-17,-1.4662007689275874e-17,-7.551596174599715e-17,-4.139205389567798e-17,-1.0735990880264621e-17,-1.1452508447028013e-17,5.817128787521392e-17
30.3030303030303,7.176292516090461e-17,-5.1531806501148484e-18,-3.2086172059390634e-17,2.8914265402833677e-17,-4.3918303180198943e-17,9.452457811709467e-17,5.58578459726978e-17,3.530877451132768e-17,5.1852778147135646e-17,-3.3261247286013524e-17,1.3389376631972625e-18,5.68846548588317e-17,-6.847856499869706e-18,-3.268830761543159e-17,-1.0757529644114e-17,4.0640756783293446e-17,1.6990802265855954e-19,-7.346559429854907e-17,-1.5999976083058306e-17,-6.199108208073182e-18,1.896777993700434e-17,3.41533034295098e-17,-4.2735201112546084e-17,-7.873874520020151e-17,1.4742406964702216e-17,1.769326789059091e-17,-3.7136189099285915e-17,-2.696275829207206e-17,1.5445475855518642e-17,-1.0189382155071705e-16,-6.454419739387923e-17,7.713834802467175e-18,6.72096621949609e-17,6.69086673020747e-17,-8.584289629694775e-17,-4.6508453550852783e-17,1.1543329084645153e-16,-1.6057797933731994e-17,-3.3966682773638567e-17,-4.8779992009645715e-17,-4.174262933152567e-17,-5.5886271141051e-17
35.35353535353535,7.176292513884573e-17,-5.153180648092626e-18,-3.2086172050029345e-17,2.891426539429369e-17,-4.391830316561614e-17,9.452457809065339e-17,5.585784595480993e-17,3.530877450090482e-17,5.185277813102293e-17,-3.3261247273886605e-17,1.3389376614340391e-18,5.688465484213429e-17,-6.8478564975229575e-18,-3.2688307604579214e-17,-1.0757529641880071e-17,4.0640756770389875e-17,1.69908022283817e-19,-7.346559427655546e-17,-1.599997607780696e-17,-6.199108207779643e-18,1.896777993094046e-17,3.4153303423571373e-17,-4.273520110215319e-17,-7.873874517937255e-17,1.474240696010897e-17,1.769326788871338e-17,-3.713618908860086e-17,-2.6962758279757593e-17,1.544547585332165e-17,-1.0189382151700532e-16,-6.454419737306431e-17,7.713834797977472e-18,6.720966217342157e-17,6.690866727949582e-17,-8.584289626877541e-17,-4.650845353911045e-17,1.1543329081253248e-16,-1.6057797927978733e-17,-3.3966682763092834e-17,-4.87799919973703e-17,-4.174262931654827e-17,-5.588627112726095e-17
40.4040404040404,-1.1572183293354054e-18,2.382539759851008e-17,5.2448643487157555e-18,2.691775452684071e-17,-2.7329695837899838e-17,-6.743206012953825e-17,6.523093015115213e-17,2.120574820329896e-17,1.0310277957100347e-16,-8.186260227077858e-17,4.07564497656575e-17,-1.0232628677155741e-17,8.518488008060441e-17,1.5343998473745442e-17,-8.825235239293338e-18,3.8252492082731766e-17,2.7798772715056415e-17,-2.686627073036579e-17,3.765541832040259e-17,4.0325104671655285e-17,2.6506779071548375e-17,4.271357869346869e-17,-7.797324737708499e-18,-8.293411720685246e-18,-1.7974236084511364e-17,5.626153711323076e-17,-3.4059009165710665e-17,-1.5425269015015476e-17,2.755172118743778e-17,-3.4157210107498014e-17,-2.6083232760647082e-17,3.836246474546918e-17,6.480482180868474e-17,8.758178859658244e-17,-6.224212053347355e-17,2.8987687260932634e-17,-1.466200767223455e-17,-7.551596165587206e-17,-4.1392053845950624e-17,-1.0735990867336199e-17,-1.1452508433243411e-17,5.817128780523242e-17
45.45454545454545,-1.1572183221591778e-18,2.382539758474917e-17,5.244864343124103e-18,2.6917754510992335e-17,-2.7329695825796764e-17,-6.743206008774333e-17,6.523093011975205e-17,2.1205748191922108e-17,1.0310277951872642e-16,-8.186260222700348e-17,4.075644973785597e-17,-1.0232628672642197e-17,8.518488003216286e-17,1.534399846658722e-17,-8.82523523554708e-18,3.825249205839937e-17,2.779877270490433e-17,-2.6866270717594055e-17,3.7655418296828453e-17,4.0325104657291047e-17,2.6506779053219556e-17,4.271357866957116e-17,-7.797324728897317e-18,-8.293411716273482e-18,-1.797423607333611e-17,5.6261537076018e-17,-3.4059009145724344e-17,-1.5425269006914405e-17,2.7551721169908792e-17,-3.4157210088190224e-17,-2.6083232748903146e-17,3.836246472088648e-17,6.480482177810061e-17,8.758178855188941e-17,-6.224212049973012e-17,2.8987687248078e-17,-1.4662007658404524e-17,-7.551596161112215e-17,-4.1392053825107785e-17,-1.0735990862272843e-17,-1.1452508427767236e-17,5.81712877770201e-17
50.505050505050505,-1.15721831498295e-18,2.3825397570988262e-17,5.244864337532448e-18,2.6917754495143953e-17,-2.7329695813693696e-17,-6.743206004594838e-17,6.523093008835196e-17,2.1205748180545248e-17,1.0310277946644938e-16,-8.186260218322842e-17,4.075644971005442e-17,-1.0232628668128652e-17,8.518487998372132e-17,1.5343998459428997e-17,-8.82523523180082e-18,3.825249203406696e-17,2.7798772694752226e-17,-2.686627070482233e-17,3.7655418273254307e-17,4.0325104642926814e-17,2.650677903489073e-17,4.2713578645673636e-17,-7.797324720086133e-18,-8.29341171186172e-18,-1.7974236062160855e-17,5.626153703880522e-17,-3.405900912573802e-17,-1.542526899881333e-17,2.7551721152379807e-17,-3.415721006888243e-17,-2.608323273715921e-17,3.8362464696303776e-17,6.480482174751652e-17,8.758178850719639e-17,-6.224212046598668e-17,2.898768723522335e-17,-1.4662007644574498e-17,-7.551596156637223e-17,-4.1392053804264964e-17,-1.0735990857209488e-17,-1.1452508422291059e-17,5.81712877488078e-17
55.55555555555555,7.383085928887749e-17,-2.733472212898886e-18,-3.581677351059454e-17,2.5038265677434337e-17,-6.320811064028807e-17,6.698432239754784e-17,4.8840706953272497e-17,6.663723816801433e-17,2.692981174589208e-17,-1.9618256029482542e-17,-1.1430768732730566e-17,2.855435285913135e-17,1.2723835870830359e-17,1.0854842281297198e-17,6.29489162092269e-17,7.449585682264416e-17,9.263275100143005e-18,-9.133947658144414e-17,-2.0048803088981166e-17,-5.330855470491293e-17,7.087883417605964e-17,9.028522076947226e-17,-2.4060533605423643e-17,-8.693555056705087e-17,-4.886834991724917e-17,9.424308460602724e-17,1.648641517619194e-17,2.9802416418664065e-17,1.2829184371752664e-16,2.3839529183117382e-17,-7.616449952232721e-17,-3.1447673396408844e-17,6.078496274078877e-18,4.178865199963288e-17,8.131737685589842e-18,-4.4046717011235516e-17,1.2517739060500683e-16,-1.1850493789535299e-17,-6.0375612943725055e-18,-3.289074880791789e-17,7.039639303018553e-17,1.9830774104650803e-17
60.6060606060606,-1.1572183088760419e-18,2.3825397555021945e-17,5.244864331918506e-18,2.691775447685841e-17,-2.732969579839527e-17,-6.743205999842641e-17,6.523093004977932e-17,2.1205748167048023e-17,1.0310277940331396e-16,-8.18626021312418e-17,4.0756449679250666e-17,-1.0232628662415467e-17,8.518487992725743e-17,1.5343998450542408e-17,-8.825235226993436e-18,3.825249200659842e-17,2.77987726809597e-17,-2.6866270689067405e-17,3.7655418246524575e-17,4.032510462321621e-17,2.650677901465409e-17,4.271357861768263e-17,-7.797324711331893e-18,-8.293411706613893e-18,-1.7974236049465306e-17,5.626153699723742e-17,-3.4059009102655915e-17,-1.5425268989138327e-17,2.755172113259259e-17,-3.415721004633685e-17,-2.6083232722400523e-17,3.836246466860853e-17,6.480482170969626e-17,8.758178845333125e-17,-6.224212042608304e-17,2.898768721898264e-17,-1.4662007630356516e-17,-7.551596151483715e-17,-4.139205377903677e-17,-1.073599085094673e-17,-1.1452508415548973e-17,5.817128771423725e-17
65.65656565656565,7.383085924078291e-17,-2.733472209005284e-18,-3.5816773486238326e-17,2.503826566016453e-17,-6.320811059838996e-17,6.698432234980688e-17,4.884070692295374e-17,6.66372381220963e-17,2.692981173177454e-17,-1.9618256016169645e-17,-1.1430768726423076e-17,2.855435283670761e-17,1.2723835864210777e-17,1.085484227263246e-17,6.294891616242466e-17,7.44958567715806e-17,9.26327509934174e-18,-9.13394765223977e-17,-2.00488030749795e-17,-5.330855466376753e-17,7.087883412455903e-17,9.028522071146515e-17,-2.4060533588927714e-17,-8.693555051018852e-17,-4.886834988432053e-17,9.424308454294665e-17,1.6486415163193772e-17,2.9802416401173724e-17,1.2829184363115194e-16,2.3839529166390505e-17,-7.61644994718282e-17,-3.144767337497889e-17,6.078496274932518e-18,4.1788651972552764e-17,8.131737678269512e-18,-4.4046716979272246e-17,1.2517739051948208e-16,-1.1850493783628168e-17,-6.037561292275117e-18,-3.289074878649256e-17,7.039639298317402e-17,1.983077409423514e-17
70.7070707070707,-1.1572183027691335e-18,2.3825397539055628e-17,5.244864326304564e-18,2.6917754458572866e-17,-2.7329695783096845e-17,-6.743205995090446e-17,6.523093001120669e-17,2.1205748153550798e-17,1.0310277934017855e-16,-8.18626020792552e-17,4.075644964844688e-17,-1.0232628656702279e-17,8.518487987079351e-17,1.5343998441655816e-17,-8.825235222186051e-18,3.8252491979129874e-17,2.779877266716717e-17,-2.686627067331248e-17,3.7655418219794824e-17,4.032510460350562e-17,2.650677899441745e-17,4.271357858969163e-17,-7.797324702577652e-18,-8.293411701366062e-18,-1.7974236036769758e-17,5.62615369556696e-17,-3.405900907957381e-17,-1.542526897946332e-17,2.755172111280537e-17,-3.4157210023791275e-17,-2.6083232707641835e-17,3.8362464640913255e-17,6.480482167187602e-17,8.758178839946609e-17,-6.224212038617939e-17,2.898768720274192e-17,-1.4662007616138533e-17,-7.551596146330205e-17,-4.139205375380857e-17,-1.073599084468397e-17,-1.1452508408806884e-17,5.817128767966668e-17
75.75757575757575,-1.157218295592906e-18,2.3825397525294714e-17,5.24486432071291e-18,2.691775444272449e-17,-2.7329695770993777e-17,-6.743205990910951e-17,6.523092997980661e-17,2.1205748142173938e-17,1.031027792879015e-16,-8.186260203548011e-17,4.075644962064535e-17,-1.0232628652188734e-17,8.518487982235198e-17,1.5343998434497597e-17,-8.825235218439792e-18,3.825249195479747e-17,2.779877265701508e-17,-2.686627066054075e-17,3.765541819622069e-17,4.032510458914139e-17,2.650677897608863e-17,4.2713578565794105e-17,-7.79732469376647e-18,-8.293411696954299e-18,-1.7974236025594502e-17,5.626153691845683e-17,-3.4059009059587493e-17,-1.5425268971362246e-17,2.755172109527638e-17,-3.415721000448347e-17,-2.6083232695897903e-17,3.836246461633056e-17,6.48048216412919e-17,8.758178835477308e-17,-6.224212035243596e-17,2.898768718988728e-17,-1.466200760230851e-17,-7.551596141855216e-17,-4.1392053732965744e-17,-1.0735990839620617e-17,-1.1452508403330708e-17,5.817128765145439e-17
80.8080808080808,-1.1572182884166783e-18,2.3825397511533803e-17,5.244864315121256e-18,2.691775442687611e-17,-2.7329695758890703e-17,-6.743205986731459e-17,6.523092994840653e-17,2.120574813079708e-17,1.0310277923562447e-16,-8.186260199170503e-17,4.075644959284382e-17,-1.023262864767519e-17,8.518487977391043e-17,1.5343998427339374e-17,-8.825235214693532e-18,3.825249193046507e-17,2.779877264686298e-17,-2.686627064776902e-17,3.765541817264656e-17,4.032510457477716e-17,2.650677895775981e-17,4.2713578541896575e-17,-7.797324684955287e-18,-8.293411692542537e-18,-1.7974236014419248e-17,5.626153688124406e-17,-3.4059009039601166e-17,-1.5425268963261172e-17,2.7551721077747393e-17,-3.415720998517568e-17,-2.608323268415397e-17,3.836246459174786e-17,6.480482161070781e-17,8.758178831008004e-17,-6.224212031869252e-17,2.898768717703263e-17,-1.4662007588478485e-17,-7.551596137380223e-17,-4.139205371212292e-17,-1.073599083455726e-17,-1.1452508397854533e-17,5.817128762324208e-17
85.85858585858585,-1.1572182812404505e-18,2.382539749777289e-17,5.244864309529602e-18,2.691775441102773e-17,-2.7329695746787632e-17,-6.743205982551965e-17,6.523092991700645e-17,2.1205748119420225e-17,1.0310277918334742e-16,-8.186260194792994e-17,4.075644956504228e-17,-1.0232628643161648e-17,8.518487972546888e-17,1.5343998420181152e-17,-8.825235210947274e-18,3.825249190613267e-17,2.7798772636710885e-17,-2.686627063499729e-17,3.765541814907242e-17,4.032510456041292e-17,2.6506778939430986e-17,4.2713578517999044e-17,-7.797324676144103e-18,-8.293411688130774e-18,-1.797423600324399e-17,5.62615368440313e-17,-3.4059009019614845e-17,-1.54252689551601e-17,2.7551721060218408e-17,-3.415720996586789e-17,-2.6083232672410032e-17,3.8362464567165157e-17,6.480482158012369e-17,8.758178826538701e-17,-6.22421202849491e-17,2.898768716417799e-17,-1.4662007574648456e-17,-7.551596132905234e-17,-4.139205369128009e-17,-1.0735990829493905e-17,-1.1452508392378358e-17,5.817128759502978e-17
90.9090909090909,-1.1572182740642231e-18,2.382539748401198e-17,5.244864303937949e-18,2.691775439517935e-17,-2.732969573468456e-17,-6.743205978372473e-17,6.523092988560636e-17,2.120574810804337e-17,1.0310277913107036e-16,-8.186260190415487e-17,4.075644953724074e-17,-1.0232628638648103e-17,8.518487967702734e-17,1.534399841302293e-17,-8.825235207201014e-18,3.825249188180025e-17,2.779877262655879e-17,-2.6866270622225563e-17,3.765541812549828e-17,4.032510454604869e-17,2.6506778921102158e-17,4.271357849410151e-17,-7.797324667332921e-18,-8.29341168371901e-18,-1.7974235992068733e-17,5.626153680681853e-17,-3.4059008999628524e-17,-1.5425268947059032e-17,2.755172104268942e-17,-3.415720994656009e-17,-2.6083232660666096e-17,3.836246454258245e-17,6.480482154953959e-17,8.758178822069399e-17,-6.224212025120568e-17,2.8987687151323345e-17,-1.4662007560818433e-17,-7.551596128430243e-17,-4.139205367043727e-17,-1.0735990824430549e-17,-1.1452508386902181e-17,5.817128756681747e-17
95.95959595959596,-1.1572182668879957e-18,2.382539747025107e-17,5.244864298346294e-18,2.691775437933097e-17,-2.732969572258149e-17,-6.743205974192978e-17,6.523092985420628e-17,2.120574809666651e-17,1.0310277907879332e-16,-8.186260186037977e-17,4.0756449509439204e-17,-1.0232628634134558e-17,8.518487962858579e-17,1.5343998405864704e-17,-8.825235203454755e-18,3.825249185746785e-17,2.7798772616406696e-17,-2.6866270609453825e-17,3.765541810192414e-17,4.0325104531684453e-17,2.6506778902773335e-17,4.271357847020399e-17,-7.797324658521738e-18,-8.293411679307248e-18,-1.7974235980893476e-17,5.626153676960576e-17,-3.40590089796422e-17,-1.5425268938957957e-17,2.755172102516043e-17,-3.4157209927252295e-17,-2.6083232648922163e-17,3.836246451799975e-17,6.480482151895548e-17,8.758178817600095e-17,-6.224212021746224e-17,2.89876871384687e-17,-1.4662007546988407e-17,-7.551596123955253e-17,-4.1392053649594437e-17,-1.0735990819367191e-17,-1.1452508381426006e-17,5.817128753860517e-17
101.01010101010101,-1.157218259711768e-18,2.3825397456490158e-17,5.2448642927546416e-18,2.6917754363482587e-17,-2.732969571047842e-17,-6.743205970013486e-17,6.523092982280622e-17,2.1205748085289653e-17,1.0310277902651629e-16,-8.186260181660468e-17,4.075644948163767e-17,-1.0232628629621015e-17,8.518487958014426e-17,1.5343998398706484e-17,-8.825235199708496e-18,3.8252491833135454e-17,2.77987726062546e-17,-2.6866270596682102e-17,3.7655418078350005e-17,4.0325104517320214e-17,2.6506778884444515e-17,4.2713578446306453e-17,-7.797324649710556e-18,-8.293411674895483e-18,-1.7974235969718223e-17,5.6261536732393e-17,-3.405900895965588e-17,-1.5425268930856883e-17,2.7551721007631442e-17,-3.4157209907944505e-17,-2.6083232637178228e-17,3.8362464493417047e-17,6.480482148837136e-17,8.758178813130794e-17,-6.224212018371882e-17,2.898768712561406e-17,-1.466200753315838e-17,-7.551596119480262e-17,-4.1392053628751616e-17,-1.0735990814303836e-17,-1.1452508375949829e-17,5.817128751039287e-17
106.06060606060605,5.531574611630216e-17,-1.8188710086019597e-17,3.364209960907987e-18,1.2724603735989595e-17,-1.8035464648934134e-17,2.8846629126025754e-17,1.2113057444141625e-16,8.228699200602428e-17,8.636844472541528e-17,-2.2449241601709155e-17,-5.545737288899961e-17,4.519533718296604e-17,7.50870160393731e-17,7.667022612576337e-17,4.2332801751068075e-17,6.686650402873944e-17,2.254138496334152e-18,-5.1964061852544107e-17,-1.0991567257840977e-17,4.574984458187914e-17,5.4114634874496036e-17,3.565835100730717e-17,4.604897806737367e-18,-3.5222831703388854e-17,8.967938454758529e-18,7.002742629345733e-17,-2.6825595653296528e-17,-3.9283167356537845e-17,5.090672670755654e-17,-2.819512861847391e-17,-6.016291337368537e-17,-5.360698504663027e-17,1.8989357222315122e-17,8.738667386883328e-17,-3.10314803691092e-18,-1.8574630835628765e-17,7.194650780687636e-17,-5.4268061349169716e-17,-4.821852463028336e-17,-8.245049013236822e-17,-2.051666362950464e-17,-5.93587687170352e-18
111.1111111111111,-1.157218245679812e-18,2.3825397431555507e-17,5.244864282217583e-18,2.6917754334717822e-17,-2.732969568912975e-17,-6.74320596239526e-17,6.523092976690153e-17,2.120574806481257e-17,1.031027789329403e-16,-8.186260173783892e-17,4.075644943058788e-17,-1.0232628621663267e-17,8.518487949248856e-17,1.5343998386005207e-17,-8.825235193133854e-18,3.825249178869147e-17,2.7798772588792294e-17,-2.686627057397382e-17,3.765541803534535e-17,4.0325104492703354e-17,2.6506778850755597e-17,4.271357840312648e-17,-7.797324633063858e-18,-8.293411666961203e-18,-1.7974235949343277e-17,5.626153666421807e-17,-3.4059008923391083e-17,-1.5425268916305558e-17,2.7551720975613658e-17,-3.415720987302543e-17,-2.608323261642328e-17,3.836246444849e-17,6.480482143403528e-17,8.758178805125589e-17,-6.224212012292473e-17,2.8987687102936115e-17,-1.4662007507250984e-17,-7.551596111353693e-17,-4.139205359146894e-17,-1.0735990805308878e-17,-1.1452508366207005e-17,5.817128746012377e-17
116.16161616161615,-1.157218238503584e-18,2.3825397417794595e-17,5.2448642766259274e-18,2.691775431886944e-17,-2.7329695677026678e-17,-6.743205958215766e-17,6.523092973550144e-17,2.120574805343571e-17,1.0310277888066325e-16,-8.186260169406382e-17,4.0756449402786344e-17,-1.0232628617149719e-17,8.5184879444047e-17,1.5343998378846985e-17,-8.825235189387595e-18,3.825249176435906e-17,2.7798772578640196e-17,-2.686627056120209e-17,3.765541801177121e-17,4.032510447833912e-17,2.6506778832426775e-17,4.271357837922896e-17,-7.797324624252674e-18,-8.29341166254944e-18,-1.7974235938168018e-17,5.626153662700531e-17,-3.405900890340476e-17,-1.5425268908204483e-17,2.755172095808467e-17,-3.415720985371762e-17,-2.6083232604679337e-17,3.83624644239073e-17,6.480482140345117e-17,8.758178800656285e-17,-6.22421200891813e-17,2.898768709008147e-17,-1.4662007493420958e-17,-7.551596106878702e-17,-4.139205357062611e-17,-1.0735990800245522e-17,-1.145250836073083e-17,5.817128743191146e-17
121.2121212121212,-1.1572182313273568e-18,2.3825397404033678e-17,5.244864271034274e-18,2.6917754303021058e-17,-2.7329695664923604e-17,-6.743205954036273e-17,6.523092970410136e-17,2.1205748042058855e-17,1.031027788283862e-16,-8.186260165028873e-17,4.07564493749848e-17,-1.0232628612636176e-17,8.518487939560547e-17,1.5343998371688763e-17,-8.825235185641335e-18,3.825249174002665e-17,2.77987725684881e-17,-2.6866270548430356e-17,3.7655417988197064e-17,4.032510446397488e-17,2.6506778814097952e-17,4.2713578355331414e-17,-7.797324615441492e-18,-8.293411658137679e-18,-1.7974235926992762e-17,5.626153658979254e-17,-3.4059008883418435e-17,-1.5425268900103412e-17,2.755172094055568e-17,-3.415720983440983e-17,-2.6083232592935405e-17,3.8362464399324596e-17,6.480482137286704e-17,8.758178796186981e-17,-6.224212005543787e-17,2.8987687077226824e-17,-1.4662007479590932e-17,-7.551596102403711e-17,-4.139205354978328e-17,-1.0735990795182164e-17,-1.1452508355254653e-17,5.817128740369915e-17
