Time_fs,Coherence_Im_0_1,Coherence_Im_0_2,Coherence_Im_0_3,Coherence_Im_0_4,Coherence_Im_0_5,Coherence_Im_0_6,Coherence_Im_1_0,Coherence_Im_1_2,Coherence_Im_1_3,Coherence_Im_1_4,Coherence_Im_1_5,Coherence_Im_1_6,Coherence_Im_2_0,Coherence_Im_2_1,Coherence_Im_2_3,Coherence_Im_2_4,Coherence_Im_2_5,Coherence_Im_2_6,Coherence_Im_3_0,Coherence_Im_3_1,Coherence_Im_3_2,Coherence_Im_3_4,Coherence_Im_3_5,Coherence_Im_3_6,Coherence_Im_4_0,Coherence_Im_4_1,Coherence_Im_4_2,Coherence_Im_4_3,Coherence_Im_4_5,Coherence_Im_4_6,Coherence_Im_5_0,Coherence_Im_5_1,Coherence_Im_5_2,Coherence_Im_5_3,Coherence_Im_5_4,Coherence_Im_5_6,Coherence_Im_6_0,Coherence_Im_6_1,Coherence_Im_6_2,Coherence_Im_6_3,Coherence_Im_6_4,Coherence_Im_6_5
126.26262626262626,-1.157218224151129e-18,2.382539739027277e-17,5.2448642654426215e-18,2.6917754287172676e-17,-2.732969565282053e-17,-6.743205949856779e-17,6.523092967270127e-17,2.1205748030681995e-17,1.0310277877610913e-16,-8.186260160651364e-17,4.075644934718327e-17,-1.0232628608122631e-17,8.518487934716392e-17,1.534399836453054e-17,-8.825235181895077e-18,3.8252491715694255e-17,2.7798772558336e-17,-2.686627053565863e-17,3.765541796462293e-17,4.0325104449610644e-17,2.650677879576913e-17,4.2713578331433884e-17,-7.797324606630309e-18,-8.293411653725912e-18,-1.7974235915817502e-17,5.626153655257977e-17,-3.405900886343211e-17,-1.5425268892002337e-17,2.7551720923026692e-17,-3.4157209815102036e-17,-2.6083232581191463e-17,3.836246437474189e-17,6.480482134228293e-17,8.758178791717678e-17,-6.224212002169444e-17,2.898768706437218e-17,-1.4662007465760906e-17,-7.551596097928719e-17,-4.1392053528940454e-17,-1.073599079011881e-17,-1.1452508349778478e-17,5.817128737548684e-17
131.3131313131313,5.531574597920157e-17,-1.818871004152968e-17,3.3642099485606483e-18,1.2724603698112086e-17,-1.8035464599988072e-17,2.8846629069166497e-17,1.211305741221391e-16,8.228699177532533e-17,8.636844450682738e-17,-2.2449241534575678e-17,-5.545737276150624e-17,4.519533706394375e-17,7.508701583270593e-17,7.667022591672546e-17,4.233280160645311e-17,6.686650382722907e-17,2.2541385096338443e-18,-5.1964061719531015e-17,-1.0991567242383126e-17,4.5749844469576966e-17,5.4114634693759793e-17,3.565835093668068e-17,4.604897790006314e-18,-3.5222831635978816e-17,8.967938428059744e-18,7.002742610598578e-17,-2.68255955855839e-17,-3.92831672231809e-17,5.0906726571555466e-17,-2.819512853542177e-17,-6.016291321324183e-17,-5.360698491822043e-17,1.89893571917554e-17,8.738667362672676e-17,-3.103148026551047e-18,-1.8574630798843657e-17,7.194650763588406e-17,-5.4268061194097695e-17,-4.821852449938984e-17,-8.24504899275303e-17,-2.0516663564351833e-17,-5.935876862074814e-18
136.36363636363635,-1.1572182101191734e-18,2.3825397365338112e-17,5.2448642549055614e-18,2.691775425840791e-17,-2.732969563147186e-17,-6.743205942238555e-17,6.52309296167966e-17,2.120574801020491e-17,1.0310277868253316e-16,-8.186260152774787e-17,4.075644929613348e-17,-1.0232628600164881e-17,8.518487925950823e-17,1.5343998351829263e-17,-8.825235175320435e-18,3.8252491671250263e-17,2.7798772540873696e-17,-2.686627051295035e-17,3.7655417921618276e-17,4.032510442499378e-17,2.650677876208021e-17,4.271357828825391e-17,-7.797324589983614e-18,-8.293411645791634e-18,-1.797423589544256e-17,5.626153648440486e-17,-3.405900882716732e-17,-1.542526887745101e-17,2.7551720891008902e-17,-3.415720978018294e-17,-2.608323256043652e-17,3.836246432981484e-17,6.480482128794684e-17,8.758178783712473e-17,-6.224211996090035e-17,2.8987687041694236e-17,-1.466200743985351e-17,-7.551596089802151e-17,-4.139205349165778e-17,-1.0735990781123852e-17,-1.1452508340035654e-17,5.817128732521775e-17
141.4141414141414,-1.1572182029429456e-18,2.38253973515772e-17,5.244864249313908e-18,2.6917754242559528e-17,-2.7329695619368788e-17,-6.743205938059062e-17,6.523092958539653e-17,2.1205747998828054e-17,1.031027786302561e-16,-8.186260148397278e-17,4.0756449268331936e-17,-1.0232628595651338e-17,8.518487921106669e-17,1.534399834467104e-17,-8.825235171574174e-18,3.825249164691786e-17,2.77987725307216e-17,-2.6866270500178615e-17,3.7655417898044136e-17,4.0325104410629544e-17,2.650677874375139e-17,4.271357826435638e-17,-7.797324581172429e-18,-8.293411641379871e-18,-1.79742358842673e-17,5.626153644719209e-17,-3.4059008807181e-17,-1.5425268869349937e-17,2.7551720873479917e-17,-3.415720976087515e-17,-2.608323254869258e-17,3.836246430523214e-17,6.480482125736275e-17,8.758178779243171e-17,-6.224211992715692e-17,2.898768702883959e-17,-1.4662007426023484e-17,-7.55159608532716e-17,-4.139205347081496e-17,-1.0735990776060495e-17,-1.1452508334559479e-17,5.817128729700544e-17
146.46464646464645,-1.157218195766718e-18,2.382539733781629e-17,5.244864243722254e-18,2.6917754226711146e-17,-2.7329695607265718e-17,-6.743205933879568e-17,6.523092955399644e-17,2.1205747987451197e-17,1.0310277857797905e-16,-8.186260144019768e-17,4.0756449240530407e-17,-1.0232628591137793e-17,8.518487916262514e-17,1.5343998337512818e-17,-8.825235167827917e-18,3.825249162258546e-17,2.77987725205695e-17,-2.6866270487406886e-17,3.7655417874469995e-17,4.032510439626531e-17,2.6506778725422563e-17,4.271357824045885e-17,-7.797324572361247e-18,-8.293411636968108e-18,-1.7974235873092047e-17,5.626153640997932e-17,-3.4059008787194673e-17,-1.5425268861248863e-17,2.7551720855950928e-17,-3.415720974156736e-17,-2.608323253694865e-17,3.8362464280649434e-17,6.480482122677863e-17,8.758178774773868e-17,-6.224211989341349e-17,2.898768701598495e-17,-1.4662007412193458e-17,-7.551596080852169e-17,-4.1392053449972124e-17,-1.0735990770997138e-17,-1.14525083290833e-17,5.817128726879315e-17
151.5151515151515,-1.1572181885904906e-18,2.3825397324055382e-17,5.2448642381306014e-18,2.6917754210862768e-17,-2.7329695595162644e-17,-6.743205929700074e-17,6.523092952259636e-17,2.1205747976074338e-17,1.0310277852570203e-16,-8.186260139642262e-17,4.0756449212728865e-17,-1.023262858662425e-17,8.518487911418361e-17,1.53439983303546e-17,-8.825235164081658e-18,3.825249159825305e-17,2.7798772510417403e-17,-2.6866270474635154e-17,3.765541785089587e-17,4.0325104381901085e-17,2.6506778707093743e-17,4.271357821656132e-17,-7.797324563550065e-18,-8.293411632556345e-18,-1.7974235861916788e-17,5.626153637276656e-17,-3.405900876720835e-17,-1.542526885314779e-17,2.755172083842194e-17,-3.4157209722259566e-17,-2.6083232525204713e-17,3.836246425606674e-17,6.480482119619453e-17,8.758178770304564e-17,-6.224211985967007e-17,2.89876870031303e-17,-1.4662007398363435e-17,-7.551596076377178e-17,-4.1392053429129304e-17,-1.0735990765933782e-17,-1.1452508323607126e-17,5.817128724058084e-17
156.56565656565655,-1.157218181414263e-18,2.382539731029447e-17,5.244864232538948e-18,2.6917754195014392e-17,-2.732969558305958e-17,-6.743205925520582e-17,6.523092949119628e-17,2.1205747964697485e-17,1.0310277847342498e-16,-8.186260135264753e-17,4.0756449184927336e-17,-1.0232628582110706e-17,8.518487906574207e-17,1.5343998323196376e-17,-8.825235160335401e-18,3.825249157392066e-17,2.779877250026531e-17,-2.6866270461863428e-17,3.765541782732173e-17,4.0325104367536846e-17,2.6506778688764924e-17,4.2713578192663797e-17,-7.797324554738881e-18,-8.293411628144581e-18,-1.7974235850741537e-17,5.626153633555381e-17,-3.405900874722204e-17,-1.542526884504672e-17,2.7551720820892957e-17,-3.415720970295177e-17,-2.6083232513460778e-17,3.836246423148404e-17,6.480482116561042e-17,8.758178765835263e-17,-6.224211982592665e-17,2.8987686990275666e-17,-1.4662007384533412e-17,-7.551596071902187e-17,-4.139205340828648e-17,-1.073599076087043e-17,-1.145250831813095e-17,5.817128721236854e-17
161.6161616161616,-1.1572181742380356e-18,2.3825397296533563e-17,5.244864226947293e-18,2.691775417916601e-17,-2.7329695570956506e-17,-6.743205921341088e-17,6.523092945979622e-17,2.1205747953320625e-17,1.0310277842114794e-16,-8.186260130887246e-17,4.0756449157125795e-17,-1.0232628577597161e-17,8.518487901730052e-17,1.5343998316038154e-17,-8.82523515658914e-18,3.8252491549588246e-17,2.779877249011321e-17,-2.6866270449091696e-17,3.765541780374759e-17,4.032510435317261e-17,2.6506778670436095e-17,4.271357816876626e-17,-7.7973245459277e-18,-8.29341162373282e-18,-1.7974235839566278e-17,5.626153629834102e-17,-3.4059008727235716e-17,-1.5425268836945645e-17,2.755172080336397e-17,-3.4157209683643974e-17,-2.6083232501716842e-17,3.8362464206901336e-17,6.48048211350263e-17,8.75817876136596e-17,-6.224211979218322e-17,2.898768697742102e-17,-1.4662007370703383e-17,-7.551596067427197e-17,-4.1392053387443656e-17,-1.0735990755807072e-17,-1.1452508312654774e-17,5.817128718415623e-17
166.66666666666666,-1.157218167061808e-18,2.3825397282772648e-17,5.24486422135564e-18,2.691775416331763e-17,-2.7329695558853435e-17,-6.743205917161596e-17,6.523092942839613e-17,2.120574794194377e-17,1.0310277836887088e-16,-8.186260126509737e-17,4.075644912932426e-17,-1.0232628573083618e-17,8.518487896885896e-17,1.534399830887993e-17,-8.825235152842879e-18,3.825249152525585e-17,2.7798772479961123e-17,-2.6866270436319964e-17,3.765541778017346e-17,4.032510433880838e-17,2.6506778652107276e-17,4.271357814486873e-17,-7.797324537116515e-18,-8.293411619321055e-18,-1.7974235828391022e-17,5.626153626112826e-17,-3.405900870724939e-17,-1.5425268828844574e-17,2.755172078583498e-17,-3.4157209664336184e-17,-2.6083232489972906e-17,3.8362464182318625e-17,6.480482110444219e-17,8.758178756896656e-17,-6.22421197584398e-17,2.8987686964566375e-17,-1.466200735687336e-17,-7.551596062952206e-17,-4.1392053366600824e-17,-1.0735990750743716e-17,-1.1452508307178602e-17,5.817128715594393e-17
171.7171717171717,-1.1572181598855806e-18,2.3825397269011734e-17,5.244864215763986e-18,2.691775414746925e-17,-2.7329695546750358e-17,-6.743205912982101e-17,6.523092939699604e-17,2.1205747930566912e-17,1.0310277831659383e-16,-8.186260122132227e-17,4.0756449101522724e-17,-1.0232628568570071e-17,8.518487892041742e-17,1.534399830172171e-17,-8.825235149096623e-18,3.825249150092344e-17,2.779877246980902e-17,-2.6866270423548235e-17,3.765541775659932e-17,4.0325104324444136e-17,2.650677863377845e-17,4.27135781209712e-17,-7.797324528305333e-18,-8.293411614909292e-18,-1.7974235817215766e-17,5.626153622391548e-17,-3.405900868726307e-17,-1.54252688207435e-17,2.7551720768305992e-17,-3.415720964502839e-17,-2.608323247822897e-17,3.836246415773593e-17,6.480482107385809e-17,8.758178752427354e-17,-6.224211972469636e-17,2.898768695171173e-17,-1.466200734304333e-17,-7.551596058477215e-17,-4.1392053345757997e-17,-1.0735990745680361e-17,-1.1452508301702422e-17,5.817128712773163e-17
176.76767676767676,-1.1572181527093528e-18,2.3825397255250823e-17,5.2448642101723325e-18,2.691775413162087e-17,-2.732969553464729e-17,-6.743205908802608e-17,6.523092936559597e-17,2.1205747919190053e-17,1.0310277826431681e-16,-8.18626011775472e-17,4.0756449073721195e-17,-1.023262856405653e-17,8.518487887197587e-17,1.534399829456349e-17,-8.825235145350362e-18,3.825249147659103e-17,2.779877245965693e-17,-2.6866270410776507e-17,3.7655417733025176e-17,4.0325104310079903e-17,2.650677861544963e-17,4.2713578097073675e-17,-7.797324519494151e-18,-8.29341161049753e-18,-1.797423580604051e-17,5.626153618670273e-17,-3.405900866727674e-17,-1.5425268812642428e-17,2.7551720750777003e-17,-3.41572096257206e-17,-2.6083232466485038e-17,3.8362464133153226e-17,6.480482104327397e-17,8.758178747958052e-17,-6.224211969095294e-17,2.898768693885709e-17,-1.466200732921331e-17,-7.551596054002223e-17,-4.139205332491517e-17,-1.0735990740617002e-17,-1.1452508296226247e-17,5.817128709951932e-17
181.8181818181818,-1.1572181455331254e-18,2.3825397241489912e-17,5.244864204580679e-18,2.6917754115772488e-17,-2.7329695522544217e-17,-6.743205904623113e-17,6.52309293341959e-17,2.12057479078132e-17,1.0310277821203975e-16,-8.18626011337721e-17,4.0756449045919654e-17,-1.0232628559542984e-17,8.518487882353433e-17,1.5343998287405264e-17,-8.825235141604102e-18,3.825249145225863e-17,2.7798772449504825e-17,-2.686627039800477e-17,3.765541770945104e-17,4.0325104295715665e-17,2.6506778597120802e-17,4.271357807317614e-17,-7.797324510682967e-18,-8.293411606085767e-18,-1.7974235794865253e-17,5.626153614948996e-17,-3.405900864729042e-17,-1.5425268804541353e-17,2.7551720733248018e-17,-3.41572096064128e-17,-2.60832324547411e-17,3.836246410857053e-17,6.480482101268985e-17,8.758178743488748e-17,-6.224211965720952e-17,2.8987686926002435e-17,-1.4662007315383283e-17,-7.551596049527232e-17,-4.1392053304072343e-17,-1.0735990735553647e-17,-1.145250829075007e-17,5.817128707130702e-17
186.86868686868686,-1.157218138356898e-18,2.3825397227729e-17,5.244864198989025e-18,2.691775409992411e-17,-2.7329695510441146e-17,-6.743205900443619e-17,6.523092930279581e-17,2.1205747896436337e-17,1.031027781597627e-16,-8.186260108999702e-17,4.075644901811811e-17,-1.023262855502944e-17,8.518487877509277e-17,1.5343998280247045e-17,-8.825235137857845e-18,3.825249142792623e-17,2.7798772439352733e-17,-2.6866270385233043e-17,3.7655417685876914e-17,4.032510428135143e-17,2.6506778578791982e-17,4.271357804927861e-17,-7.797324501871784e-18,-8.293411601674002e-18,-1.7974235783689997e-17,5.62615361122772e-17,-3.405900862730409e-17,-1.5425268796440282e-17,2.755172071571903e-17,-3.4157209587105007e-17,-2.6083232442997164e-17,3.8362464083987815e-17,6.480482098210575e-17,8.758178739019445e-17,-6.224211962346608e-17,2.89876869131478e-17,-1.466200730155326e-17,-7.551596045052241e-17,-4.1392053283229516e-17,-1.0735990730490291e-17,-1.1452508285273893e-17,5.817128704309472e-17
191.91919191919192,-1.1572181311806706e-18,2.3825397213968086e-17,5.244864193397372e-18,2.6917754084075727e-17,-2.7329695498338072e-17,-6.743205896264126e-17,6.523092927139572e-17,2.120574788505948e-17,1.0310277810748567e-16,-8.186260104622193e-17,4.0756448990316565e-17,-1.0232628550515896e-17,8.518487872665124e-17,1.5343998273088816e-17,-8.825235134111584e-18,3.8252491403593826e-17,2.7798772429200636e-17,-2.686627037246131e-17,3.7655417662302773e-17,4.0325104266987193e-17,2.6506778560463156e-17,4.2713578025381084e-17,-7.7973244930606e-18,-8.29341159726224e-18,-1.7974235772514737e-17,5.626153607506442e-17,-3.405900860731778e-17,-1.542526878833921e-17,2.7551720698190038e-17,-3.4157209567797205e-17,-2.6083232431253225e-17,3.8362464059405116e-17,6.480482095152163e-17,8.758178734550142e-17,-6.224211958972265e-17,2.898768690029315e-17,-1.4662007287723234e-17,-7.55159604057725e-17,-4.1392053262386683e-17,-1.0735990725426935e-17,-1.1452508279797718e-17,5.817128701488241e-17
196.96969696969697,-1.157218124004443e-18,2.3825397200207175e-17,5.244864187805718e-18,2.6917754068227345e-17,-2.7329695486235e-17,-6.743205892084633e-17,6.523092923999566e-17,2.1205747873682627e-17,1.0310277805520862e-16,-8.186260100244684e-17,4.0756448962515036e-17,-1.0232628546002353e-17,8.518487867820968e-17,1.5343998265930594e-17,-8.825235130365327e-18,3.825249137926142e-17,2.7798772419048544e-17,-2.6866270359689582e-17,3.765541763872864e-17,4.032510425262296e-17,2.650677854213433e-17,4.2713578001483554e-17,-7.797324484249417e-18,-8.293411592850478e-18,-1.7974235761339484e-17,5.626153603785166e-17,-3.405900858733145e-17,-1.5425268780238136e-17,2.7551720680661055e-17,-3.4157209548489415e-17,-2.6083232419509296e-17,3.836246403482242e-17,6.480482092093752e-17,8.758178730080839e-17,-6.224211955597923e-17,2.8987686887438513e-17,-1.4662007273893205e-17,-7.551596036102259e-17,-4.139205324154387e-17,-1.0735990720363579e-17,-1.1452508274321542e-17,5.817128698667011e-17
202.02020202020202,-1.1572181168282154e-18,2.3825397186446264e-17,5.244864182214064e-18,2.691775405237897e-17,-2.7329695474131928e-17,-6.743205887905139e-17,6.523092920859557e-17,2.1205747862305764e-17,1.0310277800293157e-16,-8.186260095867177e-17,4.0756448934713495e-17,-1.0232628541488806e-17,8.518487862976815e-17,1.5343998258772374e-17,-8.825235126619067e-18,3.825249135492901e-17,2.779877240889644e-17,-2.6866270346917853e-17,3.76554176151545e-17,4.032510423825873e-17,2.6506778523805508e-17,4.271357797758602e-17,-7.797324475438235e-18,-8.293411588438713e-18,-1.7974235750164225e-17,5.62615360006389e-17,-3.4059008567345123e-17,-1.5425268772137064e-17,2.7551720663132064e-17,-3.415720952918162e-17,-2.6083232407765354e-17,3.836246401023971e-17,6.48048208903534e-17,8.758178725611536e-17,-6.22421195222358e-17,2.8987686874583865e-17,-1.4662007260063182e-17,-7.551596031627268e-17,-4.139205322070103e-17,-1.0735990715300223e-17,-1.1452508268845364e-17,5.81712869584578e-17
207.07070707070704,2.4655488338435974e-17,-3.758375644223652e-17,1.902907526804412e-17,2.7019690463242352e-17,3.546877666981788e-17,2.4598826712433258e-17,6.201780444990975e-17,6.297512017763169e-17,3.364980982256014e-17,-1.744058251964984e-17,-2.7009982735805948e-17,4.6758780107014995e-17,4.1205154638091884e-17,4.457361404500536e-17,1.4115011738359304e-16,4.282376138983583e-17,-3.928030986198014e-17,-4.366861673634884e-17,1.9253345853413523e-17,-3.311495846702081e-18,9.745147763378707e-17,-5.301057941627936e-17,-8.853026691457374e-18,-3.5934970569985424e-17,-7.599624874065305e-18,8.582303518654805e-18,8.129639118929271e-17,-2.4543312177174287e-17,-3.777828568202493e-18,3.7708762451164666e-18,-6.713379868954582e-17,-3.306376000480013e-17,-2.735589662757081e-17,7.560255134413736e-17,-4.465493837013639e-18,-2.0025308545323733e-17,5.885694654192841e-17,-5.708240052846375e-17,-4.730767393059216e-17,-3.981714422338539e-17,-3.6548342089321453e-17,-2.806690802448018e-17
212.1212121212121,-1.1572181035240007e-18,2.3825397166679052e-17,5.244864173002268e-18,2.6917754029474418e-17,-2.7329695458441013e-17,-6.7432058817703e-17,6.523092916637895e-17,2.120574784636415e-17,1.0310277793118457e-16,-8.18626008974041e-17,4.07564488928155e-17,-1.0232628535648082e-17,8.518487856053243e-17,1.534399824927419e-17,-8.825235121859542e-18,3.825249131894554e-17,2.779877239703086e-17,-2.6866270329835412e-17,3.7655417580450566e-17,4.032510422173396e-17,2.6506778496086782e-17,4.27135779436135e-17,-7.797324460798256e-18,-8.293411582275461e-18,-1.7974235733745832e-17,5.626153594501202e-17,-3.405900853849038e-17,-1.5425268760872087e-17,2.755172063720829e-17,-3.4157209501640014e-17,-2.6083232392424256e-17,3.836246397381072e-17,6.480482084957123e-17,8.758178719462712e-17,-6.224211947477967e-17,2.8987686857908183e-17,-1.4662007237728582e-17,-7.551596025146859e-17,-4.1392053192171327e-17,-1.0735990708550444e-17,-1.1452508261503052e-17,5.81712869204108e-17
217.17171717171715,-1.1572180963477731e-18,2.382539715291814e-17,5.244864167410615e-18,2.691775401362604e-17,-2.7329695446337945e-17,-6.743205877590806e-17,6.523092913497887e-17,2.1205747834987286e-17,1.0310277787890754e-16,-8.186260085362902e-17,4.075644886501397e-17,-1.0232628531134539e-17,8.518487851209089e-17,1.534399824211597e-17,-8.825235118113283e-18,3.8252491294613135e-17,2.7798772386878766e-17,-2.6866270317063683e-17,3.765541755687644e-17,4.0325104207369727e-17,2.6506778477757962e-17,4.2713577919715976e-17,-7.797324451987075e-18,-8.293411577863698e-18,-1.7974235722570573e-17,5.626153590779927e-17,-3.405900851850406e-17,-1.5425268752771016e-17,2.7551720619679303e-17,-3.4157209482332224e-17,-2.6083232380680317e-17,3.836246394922802e-17,6.480482081898712e-17,8.758178714993411e-17,-6.224211944103625e-17,2.898768684505354e-17,-1.4662007223898557e-17,-7.551596020671866e-17,-4.13920531713285e-17,-1.0735990703487088e-17,-1.1452508256026875e-17,5.817128689219849e-17
222.2222222222222,-1.157218089171546e-18,2.3825397139157233e-17,5.244864161818961e-18,2.691775399777766e-17,-2.7329695434234874e-17,-6.743205873411313e-17,6.52309291035788e-17,2.1205747823610436e-17,1.031027778266305e-16,-8.186260080985394e-17,4.075644883721243e-17,-1.0232628526620997e-17,8.518487846364937e-17,1.5343998234957745e-17,-8.825235114367026e-18,3.8252491270280745e-17,2.779877237672667e-17,-2.6866270304291957e-17,3.76554175333023e-17,4.032510419300549e-17,2.6506778459429137e-17,4.2713577895818446e-17,-7.797324443175892e-18,-8.293411573451935e-18,-1.797423571139532e-17,5.626153587058651e-17,-3.4059008498517737e-17,-1.5425268744669944e-17,2.7551720602150318e-17,-3.415720946302443e-17,-2.6083232368936388e-17,3.836246392464531e-17,6.480482078840302e-17,8.758178710524106e-17,-6.224211940729282e-17,2.898768683219889e-17,-1.4662007210068534e-17,-7.551596016196877e-17,-4.1392053150485686e-17,-1.0735990698423732e-17,-1.1452508250550698e-17,5.817128686398619e-17
227.27272727272725,-1.1572180819953187e-18,2.382539712539632e-17,5.244864156227308e-18,2.691775398192928e-17,-2.7329695422131807e-17,-6.74320586923182e-17,6.523092907217874e-17,2.1205747812233576e-17,1.0310277777435345e-16,-8.186260076607886e-17,4.0756448809410896e-17,-1.023262852210745e-17,8.518487841520782e-17,1.5343998227799526e-17,-8.825235110620766e-18,3.8252491245948337e-17,2.779877236657457e-17,-2.6866270291520228e-17,3.7655417509728175e-17,4.032510417864125e-17,2.6506778441100317e-17,4.271357787192092e-17,-7.79732443436471e-18,-8.293411569040175e-18,-1.7974235700220064e-17,5.626153583337375e-17,-3.405900847853142e-17,-1.5425268736568873e-17,2.755172058462133e-17,-3.4157209443716644e-17,-2.6083232357192452e-17,3.8362463900062615e-17,6.48048207578189e-17,8.758178706054804e-17,-6.224211937354941e-17,2.8987686819344256e-17,-1.466200719623851e-17,-7.551596011721887e-17,-4.139205312964286e-17,-1.0735990693360377e-17,-1.1452508245074523e-17,5.81712868357739e-17
232.3232323232323,-1.1572180748190913e-18,2.3825397111635413e-17,5.244864150635654e-18,2.69177539660809e-17,-2.7329695410028733e-17,-6.743205865052326e-17,6.523092904077866e-17,2.120574780085672e-17,1.0310277772207641e-16,-8.186260072230379e-17,4.0756448781609373e-17,-1.0232628517593907e-17,8.518487836676629e-17,1.5343998220641306e-17,-8.82523510687451e-18,3.825249122161594e-17,2.7798772356422473e-17,-2.6866270278748496e-17,3.7655417486154034e-17,4.032510416427703e-17,2.6506778422771488e-17,4.271357784802339e-17,-7.797324425553527e-18,-8.29341156462841e-18,-1.797423568904481e-17,5.626153579616098e-17,-3.40590084585451e-17,-1.54252687284678e-17,2.7551720567092344e-17,-3.415720942440884e-17,-2.608323234544852e-17,3.836246387547991e-17,6.48048207272348e-17,8.758178701585502e-17,-6.224211933980597e-17,2.898768680648961e-17,-1.4662007182408485e-17,-7.551596007246896e-17,-4.139205310880003e-17,-1.0735990688297023e-17,-1.1452508239598349e-17,5.817128680756158e-17
237.37373737373736,-1.1572180676428637e-18,2.3825397097874496e-17,5.244864145044e-18,2.691775395023252e-17,-2.7329695397925662e-17,-6.743205860872833e-17,6.523092900937857e-17,2.1205747789479866e-17,1.0310277766979937e-16,-8.186260067852869e-17,4.0756448753807826e-17,-1.0232628513080364e-17,8.518487831832473e-17,1.5343998213483084e-17,-8.82523510312825e-18,3.825249119728353e-17,2.779877234627038e-17,-2.6866270265976767e-17,3.7655417462579894e-17,4.032510414991279e-17,2.6506778404442672e-17,4.2713577824125867e-17,-7.797324416742343e-18,-8.293411560216647e-18,-1.7974235677869554e-17,5.626153575894821e-17,-3.4059008438558773e-17,-1.5425268720366727e-17,2.7551720549563358e-17,-3.415720940510105e-17,-2.6083232333704584e-17,3.836246385089721e-17,6.480482069665069e-17,8.758178697116198e-17,-6.224211930606254e-17,2.898768679363497e-17,-1.466200716857846e-17,-7.551596002771904e-17,-4.1392053087957205e-17,-1.0735990683233663e-17,-1.1452508234122172e-17,5.817128677934928e-17
242.4242424242424,-1.1572180604666365e-18,2.3825397084113588e-17,5.244864139452347e-18,2.691775393438414e-17,-2.7329695385822592e-17,-6.743205856693339e-17,6.52309289779785e-17,2.1205747778103004e-17,1.0310277761752234e-16,-8.18626006347536e-17,4.075644872600629e-17,-1.023262850856682e-17,8.51848782698832e-17,1.534399820632486e-17,-8.825235099381991e-18,3.825249117295113e-17,2.7798772336118284e-17,-2.6866270253205038e-17,3.765541743900576e-17,4.032510413554855e-17,2.6506778386113846e-17,4.271357780022833e-17,-7.797324407931161e-18,-8.293411555804885e-18,-1.7974235666694298e-17,5.626153572173544e-17,-3.405900841857245e-17,-1.5425268712265655e-17,2.7551720532034373e-17,-3.415720938579326e-17,-2.608323232196065e-17,3.8362463826314505e-17,6.480482066606658e-17,8.758178692646897e-17,-6.224211927231913e-17,2.898768678078033e-17,-1.4662007154748433e-17,-7.551595998296914e-17,-4.139205306711438e-17,-1.0735990678170309e-17,-1.1452508228645998e-17,5.817128675113699e-17
247.47474747474746,-1.1572180532904091e-18,2.3825397070352673e-17,5.2448641338606934e-18,2.691775391853576e-17,-2.7329695373719518e-17,-6.743205852513846e-17,6.523092894657843e-17,2.120574776672615e-17,1.0310277756524529e-16,-8.186260059097854e-17,4.075644869820475e-17,-1.0232628504053276e-17,8.518487822144164e-17,1.5343998199166636e-17,-8.82523509563573e-18,3.825249114861873e-17,2.779877232596619e-17,-2.686627024043331e-17,3.765541741543162e-17,4.032510412118431e-17,2.6506778367785027e-17,4.2713577776330806e-17,-7.79732439911998e-18,-8.29341155139312e-18,-1.797423565551904e-17,5.626153568452268e-17,-3.4059008398586125e-17,-1.5425268704164584e-17,2.7551720514505387e-17,-3.415720936648546e-17,-2.6083232310216713e-17,3.8362463801731806e-17,6.480482063548247e-17,8.758178688177593e-17,-6.224211923857569e-17,2.898768676792568e-17,-1.466200714091841e-17,-7.551595993821922e-17,-4.139205304627155e-17,-1.0735990673106954e-17,-1.145250822316982e-17,5.81712867229247e-17
